order,damping,morphology_abs,frequencies,relative_error,draws,certifiable,primary_pass_0p02,exploratory_pass_0p05,chain_coverage,disk_true_feasible,max_u_w,max_u_r,max_u_alpha,p95_u_alpha,median_chain_width,median_disk_width_subset
0.7,0.8,1.0198039,0.7-1.9-2.6,0.0001,128,128,128,128,1.0,1.0,0.9969883871041368,0.8998774489520432,0.684392805725229,0.5902807629746115,0.004543925364214441,0.004551155230894721
0.7,0.8,1.0198039,0.7-1.9-2.6,0.001,128,128,0,128,1.0,1.0,0.9964435660723591,0.866312306131581,0.676980879834005,0.5398599112070422,0.044720964634325344,0.04268351357806738
0.7,0.8,1.0198039,0.7-1.9-2.6,0.005,128,128,0,0,1.0,1.0,0.9998250968624318,0.896472664975541,0.6804967087646209,0.5309255641831611,0.23024531433984496,0.23087529606872476
0.7,0.8,1.0198039,0.7-1.9-2.6,0.01,128,128,0,0,1.0,1.0,0.9927527828466817,0.8364453523820213,0.7253580044316388,0.49539935983649824,0.4531723722104285,0.40736318588765236
0.7,0.8,1.0198039,1.0-1.4-1.9,0.0001,128,128,128,128,1.0,1.0,0.9992735713236433,0.87736623375093,0.6106527953082868,0.5414171143501512,0.013499292196320234,0.01350244814538476
0.7,0.8,1.0198039,1.0-1.4-1.9,0.001,128,128,0,0,1.0,1.0,0.9990293072216091,0.7971321338854901,0.6186608788255172,0.473390406381963,0.13410008454811762,0.13155515632144676
0.7,0.8,1.0198039,1.0-1.4-1.9,0.005,128,128,0,0,1.0,1.0,0.9973180784791179,0.8330432283599212,0.7928820379704212,0.5415553306965618,0.5584311068011629,0.4708186297210941
0.7,0.8,1.0198039,1.0-1.4-1.9,0.01,128,128,0,0,1.0,1.0,0.993714299526808,0.6636215276897784,0.4084462928352573,0.39269696384436764,0.6,0.6
0.7,0.8,1.25299641,0.7-1.0-1.4,0.0001,128,128,128,128,1.0,1.0,0.9981025564078744,0.850721066513834,0.6646377578628894,0.5454672902151233,0.012721289813452719,0.012835171244424293
0.7,0.8,1.25299641,0.7-1.0-1.4,0.001,128,128,0,0,1.0,1.0,0.9992633479282643,0.806598576994969,0.6598836046968335,0.4666429931818898,0.12650001415850076,0.12774289117836912
0.7,0.8,1.25299641,0.7-1.0-1.4,0.005,128,128,0,0,1.0,1.0,0.9965370470358932,0.8591783977861713,0.7643199550494337,0.4905056510793812,0.5557356504701599,0.5050534360300825
0.7,0.8,1.25299641,0.7-1.0-1.4,0.01,128,128,0,0,1.0,1.0,0.9950750268740741,0.696220620993355,0.43145683120027783,0.4020502714378801,0.6,0.6
0.7,0.8,1.25299641,0.7-1.4-2.6,0.0001,128,128,128,128,1.0,1.0,0.9976267798610369,0.7927947536190421,0.5764444963222415,0.48272455620523386,0.002882086828367103,0.002752179738105265
0.7,0.8,1.25299641,0.7-1.4-2.6,0.001,128,128,128,128,1.0,1.0,0.9981559237621156,0.8948954917561041,0.6800822292621331,0.46790787859499366,0.029162784091681992,0.02905953599475325
0.7,0.8,1.25299641,0.7-1.4-2.6,0.005,128,128,0,0,1.0,1.0,0.9973338365657618,0.8278429151908028,0.6200617575261522,0.4641773106143594,0.14731544198818924,0.1419627501583734
0.7,0.8,1.25299641,0.7-1.4-2.6,0.01,128,128,0,0,1.0,1.0,0.9991569467613048,0.8192888762457367,0.6770624779412354,0.5083216660135629,0.3076207911697336,0.27720799790907863
0.7,0.8,1.25299641,0.7-1.9-2.6,0.0001,128,128,128,128,1.0,1.0,0.9991430782277309,0.9034988498889054,0.7245034141911174,0.5794580518664261,0.00453970814578486,0.004548342940194294
0.7,0.8,1.25299641,0.7-1.9-2.6,0.001,128,128,0,128,1.0,1.0,0.9983349101800805,0.8990306117297836,0.7116035156740301,0.5200624948764152,0.04552767389450313,0.04173424370013268
0.7,0.8,1.25299641,0.7-1.9-2.6,0.005,128,128,0,0,1.0,1.0,0.9968025176034545,0.8723341070684364,0.7314371240410533,0.5480581260666265,0.2292541988923404,0.20919802617470634
0.7,0.8,1.25299641,0.7-1.9-2.6,0.01,128,128,0,0,1.0,1.0,0.9983551617124277,0.8817243772011396,0.7828975209181083,0.47783270099547237,0.4583736312456493,0.43371251176757664
0.7,0.8,1.25299641,1.0-1.4-1.9,0.0001,128,128,128,128,1.0,1.0,0.9975205926619827,0.8803064694995221,0.7178295632094973,0.5664692530048254,0.01341605219231512,0.011616878997871949
0.7,0.8,1.25299641,1.0-1.4-1.9,0.001,128,128,0,0,1.0,1.0,0.9966028765039843,0.8534003394824922,0.6685689190321119,0.5168077217302538,0.13620743913324979,0.13245955616060057
0.7,0.8,1.25299641,1.0-1.4-1.9,0.005,128,128,0,0,1.0,1.0,0.998175127330569,0.7299118169077895,0.6106291521830182,0.4626084968900237,0.5798372486663538,0.5040460245172467
0.7,0.8,1.25299641,1.0-1.4-1.9,0.01,128,128,0,0,1.0,1.0,0.9902727492329877,0.8496597240269774,0.4103428364626909,0.3949821277239102,0.6,0.6
0.7,1.5,1.0198039,0.7-1.0-1.4,0.0001,128,128,128,128,1.0,1.0,0.9988703987943194,0.8544207606762396,0.5848629930713514,0.46349727906209176,0.018335185664364317,0.018193533874502177
0.7,1.5,1.0198039,0.7-1.0-1.4,0.001,128,128,0,0,1.0,1.0,0.9993188108484996,0.7920591400880251,0.6132591601604236,0.48280647568978574,0.18680850269779514,0.17732091172844122
0.7,1.5,1.0198039,0.7-1.0-1.4,0.005,128,128,0,0,1.0,1.0,0.9963133472844946,0.7266261941544125,0.5891803719755442,0.5053319808792702,0.6,0.6
0.7,1.5,1.0198039,0.7-1.0-1.4,0.01,128,128,0,0,1.0,1.0,0.9938293789363372,0.7469825207006645,0.3019054529252245,0.2842803477547272,0.6,0.6
0.7,1.5,1.0198039,0.7-1.4-2.6,0.0001,128,128,128,128,1.0,1.0,0.9982467415218771,0.8172209292716662,0.6539986214642559,0.46315741994526183,0.004087372699314251,0.004188797811785883
0.7,1.5,1.0198039,0.7-1.4-2.6,0.001,128,128,0,128,1.0,1.0,0.9991618714277418,0.8859688859873003,0.7319154522664167,0.46649783863712047,0.04137897983953254,0.037716680516433676
0.7,1.5,1.0198039,0.7-1.4-2.6,0.005,128,128,0,0,1.0,1.0,0.9968916738670155,0.7812806386249551,0.5792753322054717,0.4071354842407772,0.21301533685677881,0.2003340690799359
0.7,1.5,1.0198039,0.7-1.4-2.6,0.01,128,128,0,0,1.0,1.0,0.9942888072887979,0.7911482220321201,0.5301295319517898,0.45815817635334627,0.4357436116680671,0.38936306395966946
0.7,1.5,1.0198039,0.7-1.9-2.6,0.0001,128,128,128,128,1.0,1.0,0.9979739854026013,0.8278076322739542,0.7025330813199265,0.5416278209035517,0.005943103770459701,0.005882189703945495
0.7,1.5,1.0198039,0.7-1.9-2.6,0.001,128,128,0,128,1.0,1.0,0.9972869226931752,0.8781103651784908,0.6739033986063772,0.5192511100716997,0.059398595939637644,0.05437682941581523
0.7,1.5,1.0198039,0.7-1.9-2.6,0.005,128,128,0,0,1.0,1.0,0.9982881130922564,0.8037450050703521,0.690930317045031,0.47779829368832316,0.30509157366313977,0.29524424231637414
0.7,1.5,1.0198039,0.7-1.9-2.6,0.01,128,128,0,0,1.0,1.0,0.9926425075956286,0.8122684728346105,0.6368758283418553,0.5093182869139797,0.5276269514996783,0.45318689085519503
0.7,1.5,1.0198039,1.0-1.4-1.9,0.0001,128,128,128,128,1.0,1.0,0.9981798222956052,0.79964009035935,0.6195611206682651,0.46816560216070724,0.01860813519770088,0.01811009002504904
0.7,1.5,1.0198039,1.0-1.4-1.9,0.001,128,128,0,0,1.0,1.0,0.9990789760764583,0.8179130729071972,0.6973370859091035,0.5277936306855087,0.18942023294330268,0.18654123224689267
0.7,1.5,1.0198039,1.0-1.4-1.9,0.005,128,128,0,0,1.0,1.0,0.998752822734286,0.7845040290582208,0.5986399036685935,0.4747773028814695,0.6,0.5814134350901734
0.7,1.5,1.0198039,1.0-1.4-1.9,0.01,128,128,0,0,1.0,1.0,0.9910474899248621,0.7639993435629697,0.2992642339268397,0.2816732741837831,0.6,0.6
0.7,1.5,1.25299641,0.7-1.0-1.4,0.0001,128,128,128,128,1.0,1.0,0.998993630730098,0.775901018872001,0.6646289942391519,0.5086605319671564,0.018326160146170944,0.015680115301588027
0.7,1.5,1.25299641,0.7-1.0-1.4,0.001,128,128,0,0,1.0,1.0,0.9988869617582382,0.8019317902029356,0.6022153963996757,0.5066679291512691,0.18824006476361316,0.1868844144606474
0.7,1.5,1.25299641,0.7-1.0-1.4,0.005,128,128,0,0,1.0,1.0,0.9982452378344252,0.8340319368162675,0.6018293536004017,0.4720603422511048,0.6,0.6
0.7,1.5,1.25299641,0.7-1.0-1.4,0.01,128,128,0,0,1.0,1.0,0.9997858294049631,0.754369375712787,0.3012957533391233,0.28568759718243436,0.6,0.6
0.7,1.5,1.25299641,0.7-1.4-2.6,0.0001,128,128,128,128,1.0,1.0,0.998348830510175,0.7802290112769237,0.6377489432429168,0.4922420933925063,0.004127941698106652,0.003964250075998432
0.7,1.5,1.25299641,0.7-1.4-2.6,0.001,128,128,0,128,1.0,1.0,0.9989230514192043,0.9107454139595828,0.6437695710681468,0.49823353706153084,0.04111535379033737,0.04033444470664793
0.7,1.5,1.25299641,0.7-1.4-2.6,0.005,128,128,0,0,1.0,1.0,0.998947434545427,0.7832414499487823,0.6280146939021818,0.43753587302039626,0.21280525885561025,0.207117839947782
0.7,1.5,1.25299641,0.7-1.4-2.6,0.01,128,128,0,0,1.0,1.0,0.9983769017637664,0.7773202480799976,0.5643003232631967,0.4287824078807098,0.44180318766461807,0.38226129944212883
0.7,1.5,1.25299641,0.7-1.9-2.6,0.0001,128,128,128,128,1.0,1.0,0.9994196697025274,0.9177274013468861,0.7124086944654575,0.525002885655178,0.005908217180604081,0.005340763282020156
0.7,1.5,1.25299641,0.7-1.9-2.6,0.001,128,128,0,128,1.0,1.0,0.9996977526366133,0.8461239522778714,0.7018673631739476,0.5629249475818504,0.0595202007834813,0.059257362416411885
0.7,1.5,1.25299641,0.7-1.9-2.6,0.005,128,128,0,0,1.0,1.0,0.9976495005269428,0.9258133123239674,0.7933432179518483,0.5433165409176569,0.3029160564332414,0.30328917175995845
0.7,1.5,1.25299641,0.7-1.9-2.6,0.01,128,128,0,0,1.0,1.0,0.9955351594291236,0.7758104371409394,0.6076205263266168,0.4633839759701137,0.5297035821112331,0.46311602513520167
0.7,1.5,1.25299641,1.0-1.4-1.9,0.0001,128,128,128,128,1.0,1.0,0.9989752270342341,0.8385523449652634,0.5995501553253851,0.4492599863392159,0.018535288819384543,0.01858663820132006
0.7,1.5,1.25299641,1.0-1.4-1.9,0.001,128,128,0,0,1.0,1.0,0.9977870559248606,0.7272045283719449,0.6476113557521885,0.48191517423131763,0.18924828982580938,0.18050341299034323
0.7,1.5,1.25299641,1.0-1.4-1.9,0.005,128,128,0,0,1.0,1.0,0.9962567612277488,0.8242237899757007,0.5503350797990144,0.4787051728636371,0.6,0.6
0.7,1.5,1.25299641,1.0-1.4-1.9,0.01,128,128,0,0,1.0,1.0,0.997404401493072,0.7494927892810085,0.29709121454960014,0.285738562097622,0.6,0.6
0.9,0.3,1.0198039,0.7-1.0-1.4,0.0001,128,128,128,128,1.0,1.0,0.996705626532471,0.8048104771607885,0.6626038478503671,0.5205009309204702,0.00628942146840944,0.0061274548828975095
0.9,0.3,1.0198039,0.7-1.0-1.4,0.001,128,128,0,128,1.0,1.0,0.9992757768792829,0.9069372883095347,0.5774495005032595,0.4295260752716792,0.06292026336618622,0.0632759376297517
0.9,0.3,1.0198039,0.7-1.0-1.4,0.005,128,128,0,0,1.0,1.0,0.9958696626503416,0.7681532251443379,0.5454993905457685,0.48828470181572475,0.2593005951575833,0.288977189916028
0.9,0.3,1.0198039,0.7-1.0-1.4,0.01,128,128,0,0,1.0,1.0,0.9968155111845575,0.8252817852751229,0.6530127728571353,0.5194772575368364,0.4330761479421197,0.4308164335452388
0.9,0.3,1.0198039,0.7-1.4-2.6,0.0001,128,128,128,128,1.0,1.0,0.9986425548989311,0.896688554365023,0.5562832855903861,0.44729483502192696,0.0015020146219061892,0.0015238563530543536
0.9,0.3,1.0198039,0.7-1.4-2.6,0.001,128,128,128,128,1.0,1.0,0.9981992089373093,0.822408973626431,0.5935986819072053,0.46816200303677885,0.015068799756295714,0.015134180013110732
0.9,0.3,1.0198039,0.7-1.4-2.6,0.005,128,128,0,0,1.0,1.0,0.997366370894346,0.9221562659179929,0.4757764513772168,0.43873348102438037,0.07671175695465993,0.07677776207684106
0.9,0.3,1.0198039,0.7-1.4-2.6,0.01,128,128,0,0,1.0,1.0,0.9991387199439455,0.8107319883868521,0.5619725824496689,0.4826051642530956,0.1540691589216066,0.14349079846747353
0.9,0.3,1.0198039,0.7-1.9-2.6,0.0001,128,128,128,128,1.0,1.0,0.9969591942956743,0.8749583830303101,0.6422549507522213,0.5213031003670101,0.0027056493858255704,0.0027130339824082417
0.9,0.3,1.0198039,0.7-1.9-2.6,0.001,128,128,128,128,1.0,1.0,0.9938799040564742,0.8110720481541723,0.6087740661664096,0.5148944702394658,0.027092384701336458,0.02704733813813437
0.9,0.3,1.0198039,0.7-1.9-2.6,0.005,128,128,0,0,1.0,1.0,0.9984746275504254,0.8901556646504861,0.6423848551203412,0.47797345102516137,0.13562367565118622,0.12629202478270196
0.9,0.3,1.0198039,0.7-1.9-2.6,0.01,128,128,0,0,1.0,1.0,0.9908035479228573,0.8696889927104458,0.5753934279892436,0.4672929948740552,0.2433541863108986,0.1950673075550297
0.9,0.3,1.0198039,1.0-1.4-1.9,0.0001,128,128,128,128,1.0,1.0,0.9978715416958627,0.8856288727721683,0.7179241216630692,0.549446026174431,0.007227437935580339,0.00731913950438956
0.9,0.3,1.0198039,1.0-1.4-1.9,0.001,128,128,0,128,1.0,1.0,0.9977759114883611,0.846690995606194,0.6412846276913682,0.5160339171703416,0.07271311873241754,0.07237686204349508
0.9,0.3,1.0198039,1.0-1.4-1.9,0.005,128,128,0,0,1.0,1.0,0.9997815345758647,0.7996587182998988,0.5632114075120763,0.4366875887794843,0.2818237269107159,0.2534124651100892
0.9,0.3,1.0198039,1.0-1.4-1.9,0.01,128,128,0,0,1.0,1.0,0.9865249521312933,0.8522652705619065,0.5523665227488798,0.41888503706106694,0.5122594551555266,0.43740946123473723
0.9,0.3,1.25299641,0.7-1.0-1.4,0.0001,128,128,128,128,1.0,1.0,0.9983834148374411,0.828851448272824,0.6296736389873299,0.5197391745500592,0.006282090768036375,0.006286697107071193
0.9,0.3,1.25299641,0.7-1.0-1.4,0.001,128,128,0,128,1.0,1.0,0.9983455977409355,0.7898634984896297,0.6022170763976273,0.45760812135680684,0.06368814642605686,0.06231977045504483
0.9,0.3,1.25299641,0.7-1.0-1.4,0.005,128,128,0,0,1.0,1.0,0.9986506879045537,0.799875308155266,0.6685485510501399,0.49460138791401204,0.26494741886735934,0.2843193196286692
0.9,0.3,1.25299641,0.7-1.0-1.4,0.01,128,128,0,0,1.0,1.0,0.9931854201876593,0.7063348309437224,0.6044713156282644,0.472122188821133,0.4482596259417734,0.45644192379866
0.9,0.3,1.25299641,0.7-1.4-2.6,0.0001,128,128,128,128,1.0,1.0,0.9984417630916463,0.8264772319939174,0.5474100333131912,0.4252458384180828,0.001507884666443804,0.0014807262399039178
0.9,0.3,1.25299641,0.7-1.4-2.6,0.001,128,128,128,128,1.0,1.0,0.9967805215701424,0.8630102251106401,0.6283110537751058,0.4528382166791927,0.015098229482509828,0.014717305394670088
0.9,0.3,1.25299641,0.7-1.4-2.6,0.005,128,128,0,0,1.0,1.0,0.9978586862308628,0.8853757949720137,0.5451225642485447,0.44244520214694827,0.07636548461305215,0.07666228063630837
0.9,0.3,1.25299641,0.7-1.4-2.6,0.01,128,128,0,0,1.0,1.0,0.9953954445835503,0.7854633718953521,0.5477035964465468,0.4612440360540918,0.15215710347340544,0.13364088903278626
0.9,0.3,1.25299641,0.7-1.9-2.6,0.0001,128,128,128,128,1.0,1.0,0.9982865711339748,0.9603169941111114,0.6437125458408045,0.5041903412150762,0.002686333250403683,0.00271737268237765
0.9,0.3,1.25299641,0.7-1.9-2.6,0.001,128,128,128,128,1.0,1.0,0.997738233049215,0.8609296038302978,0.6330628714577269,0.4764185449280382,0.026695261934128245,0.027209247916281876
0.9,0.3,1.25299641,0.7-1.9-2.6,0.005,128,128,0,0,1.0,1.0,0.9984057546700617,0.8898812394414873,0.683733153146679,0.4867044900567445,0.1362781329277823,0.12681450799534072
0.9,0.3,1.25299641,0.7-1.9-2.6,0.01,128,128,0,0,1.0,1.0,0.996074547637621,0.8820484985556087,0.6218719921348717,0.46154784272295346,0.2402354732789717,0.22435877640457885
0.9,0.3,1.25299641,1.0-1.4-1.9,0.0001,128,128,128,128,1.0,1.0,0.9989349850202085,0.8550499370695777,0.7277575324394913,0.4925851877017448,0.0072334466597567815,0.006992869586654515
0.9,0.3,1.25299641,1.0-1.4-1.9,0.001,128,128,0,128,1.0,1.0,0.9991658852127092,0.8373210387132073,0.594754317173132,0.5338721496041525,0.07241116531317876,0.06816330947921856
0.9,0.3,1.25299641,1.0-1.4-1.9,0.005,128,128,0,0,1.0,1.0,0.9913190289292148,0.8482675648340069,0.6573260089248179,0.43473348060337447,0.2928542350364297,0.241029999057002
0.9,0.3,1.25299641,1.0-1.4-1.9,0.01,128,128,0,0,1.0,1.0,0.9902088726715405,0.7846766991342882,0.5753924582709162,0.4379454137989902,0.4774241094291938,0.3996404895500888
0.9,0.8,1.0198039,0.7-1.0-1.4,0.0001,128,128,128,128,1.0,1.0,0.9980516336783306,0.8441529171262577,0.592238491378231,0.5440097073802558,0.008526205416273969,0.008631331008864151
0.9,0.8,1.0198039,0.7-1.0-1.4,0.001,128,128,0,0,1.0,1.0,0.9971846142941905,0.8322457164443264,0.663212181420603,0.5080490549883541,0.08501870704662895,0.08565017091046306
0.9,0.8,1.0198039,0.7-1.0-1.4,0.005,128,128,0,0,1.0,1.0,0.996250433311195,0.7958624883699802,0.5346395217363676,0.375851429679879,0.3186231634835169,0.269566710856486
0.9,0.8,1.0198039,0.7-1.0-1.4,0.01,128,128,0,0,1.0,1.0,0.9941728403208434,0.7782525764285501,0.5596999997974048,0.40569983778272034,0.6,0.5135248948451616
0.9,0.8,1.0198039,0.7-1.4-2.6,0.0001,128,128,128,128,1.0,1.0,0.9965774882036504,0.8606393124604154,0.542827342194787,0.49334231474627294,0.001868107740597258,0.0018738536884062018
0.9,0.8,1.0198039,0.7-1.4-2.6,0.001,128,128,128,128,1.0,1.0,0.9997864688351159,0.8709470270443512,0.5340828883955506,0.4352591375862422,0.018829991145253133,0.01725082651175086
0.9,0.8,1.0198039,0.7-1.4-2.6,0.005,128,128,0,0,1.0,1.0,0.9941896192658758,0.8607281561912544,0.584166385432831,0.4450626138148165,0.09498682084761195,0.09252032636110169
0.9,0.8,1.0198039,0.7-1.4-2.6,0.01,128,128,0,0,1.0,1.0,0.9968145152378697,0.840453364292668,0.5279455618068899,0.39838888123573163,0.18589112483186898,0.1839105165791789
0.9,0.8,1.0198039,0.7-1.9-2.6,0.0001,128,128,128,128,1.0,1.0,0.9991650007680362,0.8555367405645733,0.6701692500848015,0.5195306749892771,0.0030523901968991796,0.0030487872789268233
0.9,0.8,1.0198039,0.7-1.9-2.6,0.001,128,128,0,128,1.0,1.0,0.9965648203694585,0.9069405145815053,0.6300720539745642,0.5383299138196475,0.03109680097331874,0.03121950592513617
0.9,0.8,1.0198039,0.7-1.9-2.6,0.005,128,128,0,0,1.0,1.0,0.9946216444746824,0.8299548661727572,0.6074185824125811,0.4892324524994193,0.1544481401346277,0.15791015862728802
0.9,0.8,1.0198039,0.7-1.9-2.6,0.01,128,128,0,0,1.0,1.0,0.9987292104724342,0.8824553394216651,0.7139993143342833,0.4809853440438654,0.2600233977943391,0.21500071764562334
0.9,0.8,1.0198039,1.0-1.4-1.9,0.0001,128,128,128,128,1.0,1.0,0.9967648873100083,0.8242796912319086,0.7031253897508677,0.5189855998971481,0.008838514135823095,0.00870040790935378
0.9,0.8,1.0198039,1.0-1.4-1.9,0.001,128,128,0,0,1.0,1.0,0.9991439928033373,0.8156372050060758,0.6897561456241244,0.46058701823335996,0.0886224166740247,0.08892065670581734
0.9,0.8,1.0198039,1.0-1.4-1.9,0.005,128,128,0,0,1.0,1.0,0.9940806231537791,0.7767198510734474,0.5131479769785323,0.37523281215901555,0.3338682125692686,0.2964083033504811
0.9,0.8,1.0198039,1.0-1.4-1.9,0.01,128,128,0,0,1.0,1.0,0.9985578692139065,0.802699205216654,0.5804827295519428,0.31845602714763616,0.5856486372166728,0.5257239124415857
0.9,0.8,1.25299641,0.7-1.0-1.4,0.0001,128,128,128,128,1.0,1.0,0.9979334956499242,0.8733828249544339,0.688095259151644,0.49170159025791627,0.008504087574056018,0.008271893837403621
0.9,0.8,1.25299641,0.7-1.0-1.4,0.001,128,128,0,0,1.0,1.0,0.9976291288116739,0.8711599553826191,0.6633563346818088,0.5422437642862412,0.08544649166269658,0.08511399395165897
0.9,0.8,1.25299641,0.7-1.0-1.4,0.005,128,128,0,0,1.0,1.0,0.9958829805325499,0.9236537167374766,0.8020729175872569,0.433102773374698,0.33600372927839994,0.3726265415833234
0.9,0.8,1.25299641,0.7-1.0-1.4,0.01,128,128,0,0,1.0,1.0,0.9944259912453212,0.7499252367224537,0.6129239045260594,0.4014793415581746,0.6,0.30198834577049305
0.9,0.8,1.25299641,0.7-1.4-2.6,0.0001,128,128,128,128,1.0,1.0,0.9990897322308503,0.8094916250654008,0.5755434796151483,0.468515324189517,0.0018710942208144954,0.0018953070509833414
0.9,0.8,1.25299641,0.7-1.4-2.6,0.001,128,128,128,128,1.0,1.0,0.9980660896234685,0.8849438957407983,0.5127099532163675,0.4375238449467449,0.018539813883876544,0.018320247965593894
0.9,0.8,1.25299641,0.7-1.4-2.6,0.005,128,128,0,0,1.0,1.0,0.9980472465698965,0.7586955026403113,0.5231668267259022,0.44949187885551845,0.09522359663997126,0.09375921041957952
0.9,0.8,1.25299641,0.7-1.4-2.6,0.01,128,128,0,0,1.0,1.0,0.9946218919280843,0.7551009589394501,0.5039670033143491,0.4207362259209095,0.18748562857736023,0.17993991781164637
0.9,0.8,1.25299641,0.7-1.9-2.6,0.0001,128,128,128,128,1.0,1.0,0.9984113660595981,0.9260235588371168,0.7257195862031921,0.47029246277286735,0.0030657125326798984,0.0031525815592467477
0.9,0.8,1.25299641,0.7-1.9-2.6,0.001,128,128,0,128,1.0,1.0,0.9977443809814317,0.8955676907055153,0.6356579163599008,0.48554995918265803,0.030962233507216053,0.031024653129637203
0.9,0.8,1.25299641,0.7-1.9-2.6,0.005,128,128,0,0,1.0,1.0,0.9987216588281279,0.8277413279941095,0.6496554418780117,0.46759120039331487,0.15407916952126482,0.15661169959660515
0.9,0.8,1.25299641,0.7-1.9-2.6,0.01,128,128,0,0,1.0,1.0,0.9969893801316332,0.9366896745874038,0.5974938194730226,0.47548012932705774,0.2582836046642114,0.3008113852248766
0.9,0.8,1.25299641,1.0-1.4-1.9,0.0001,128,128,128,128,1.0,1.0,0.9993684646057174,0.8536682676328402,0.6243492749830183,0.5244935874935618,0.008768991803935922,0.008246662187076037
0.9,0.8,1.25299641,1.0-1.4-1.9,0.001,128,128,0,0,1.0,1.0,0.9993664874316187,0.8604001311519266,0.6899013547813372,0.4957095363948236,0.0884602773469852,0.08892031214953083
0.9,0.8,1.25299641,1.0-1.4-1.9,0.005,128,128,0,0,1.0,1.0,0.997314051725097,0.7588345367737407,0.6658581884079735,0.4951341321099808,0.3300313798194111,0.3771636935248877
0.9,0.8,1.25299641,1.0-1.4-1.9,0.01,128,128,0,0,1.0,1.0,0.9986293298871725,0.8621071106525441,0.64768367251611,0.46258354420023756,0.5663021217903407,0.4395541920295322
0.9,1.5,1.0198039,0.7-1.0-1.4,0.0001,128,128,128,128,1.0,1.0,0.999558157081709,0.8009370651004362,0.6543969882443372,0.46432967772486944,0.012683345883351849,0.012703496538181092
0.9,1.5,1.0198039,0.7-1.0-1.4,0.001,128,128,0,0,1.0,1.0,0.9986928065467463,0.9172468993527773,0.6710005161398546,0.5079200185825868,0.12841995208841583,0.12720923954184188
0.9,1.5,1.0198039,0.7-1.0-1.4,0.005,128,128,0,0,1.0,1.0,0.9926580271691635,0.8381324275403731,0.5893438796993414,0.4464079825172314,0.4576401651707784,0.32569954270031365
0.9,1.5,1.0198039,0.7-1.0-1.4,0.01,128,128,0,0,1.0,1.0,0.9943691014495378,0.8070923707733022,0.64049533879506,0.4194352222890446,0.6,0.6
0.9,1.5,1.0198039,0.7-1.4-2.6,0.0001,128,128,128,128,1.0,1.0,0.9992904080132388,0.8677021362210391,0.5235630938543755,0.43886416839703235,0.002619952830582528,0.0026244266686669127
0.9,1.5,1.0198039,0.7-1.4-2.6,0.001,128,128,128,128,1.0,1.0,0.9996569407054786,0.8421684373912458,0.558232247651717,0.47691604401914506,0.02627581122092132,0.026768981848925066
0.9,1.5,1.0198039,0.7-1.4-2.6,0.005,128,128,0,0,1.0,1.0,0.9990852992518936,0.7525157129419693,0.5062778161459679,0.411871277225879,0.13383437229936151,0.12104901202518992
0.9,1.5,1.0198039,0.7-1.4-2.6,0.01,128,128,0,0,1.0,1.0,0.9983235809870836,0.7872240973617832,0.48722688461905994,0.4195497542302726,0.24413939412670527,0.23323784699743805
0.9,1.5,1.0198039,0.7-1.9-2.6,0.0001,128,128,128,128,1.0,1.0,0.9999441796757401,0.9220954253808289,0.6915366975010869,0.477790024062354,0.003851177424894825,0.003761523000004263
0.9,1.5,1.0198039,0.7-1.9-2.6,0.001,128,128,0,128,1.0,1.0,0.99976822052693,0.8040056194628434,0.6130937229194697,0.4975214306215225,0.03878635521796253,0.03805038432095287
0.9,1.5,1.0198039,0.7-1.9-2.6,0.005,128,128,0,0,1.0,1.0,0.9939629339987516,0.8591088823012393,0.5929898579396781,0.4177310371973781,0.18780764457842442,0.14829531045169753
0.9,1.5,1.0198039,0.7-1.9-2.6,0.01,128,128,0,0,1.0,1.0,0.999733549857983,0.8876473445656828,0.6737640376852573,0.3740715968217575,0.28868214422554944,0.23249043558000154
0.9,1.5,1.0198039,1.0-1.4-1.9,0.0001,128,128,128,128,1.0,1.0,0.996018206856976,0.8229081491156418,0.6712344472933832,0.46296352073407976,0.01213616892146091,0.012124654862330886
0.9,1.5,1.0198039,1.0-1.4-1.9,0.001,128,128,0,0,1.0,1.0,0.9976525065222633,0.7922783772800527,0.6618203595463983,0.49354768477881616,0.12218037696802647,0.11662115268528622
0.9,1.5,1.0198039,1.0-1.4-1.9,0.005,128,128,0,0,1.0,1.0,0.9984125982710693,0.8429639323193817,0.7289384170415377,0.45853129608296106,0.4177836691364064,0.3394465857247736
0.9,1.5,1.0198039,1.0-1.4-1.9,0.01,128,128,0,0,1.0,1.0,0.9933931172522561,0.856993630193405,0.5410106086593306,0.4096431296894185,0.6,0.49130971275536456
0.9,1.5,1.25299641,0.7-1.0-1.4,0.0001,128,128,128,128,1.0,1.0,0.9994139482713604,0.9052336116160381,0.6583151671541322,0.5400419590340124,0.01271328265665922,0.012714308198350843
0.9,1.5,1.25299641,0.7-1.0-1.4,0.001,128,128,0,0,1.0,1.0,0.9998256609348156,0.7678580454279289,0.5592095392871148,0.4836675995275548,0.12712722503006246,0.128934827756912
0.9,1.5,1.25299641,0.7-1.0-1.4,0.005,128,128,0,0,1.0,1.0,0.9974767957266524,0.7351225525025751,0.5377005873667106,0.39591032632772244,0.4538878415271937,0.406603257335853
0.9,1.5,1.25299641,0.7-1.0-1.4,0.01,128,128,0,0,1.0,1.0,0.9974235310324925,0.7518734148263253,0.6283132638028829,0.47895949954786,0.6,0.6
