order,damping,morphology_abs,frequencies,relative_error,draw,u_w,u_r,u_alpha,alpha_error,alpha_bound,chain_contains,disk_residual
0.7,0.8,1.252996408614167,0.7-1.0-1.4,0.0001,30,0.9695419799369787,0.7372586835810665,0.6646377578628894,0.004772421349935163,0.007180484848288869,1,-0.00012375754216712793
0.7,0.8,1.252996408614167,0.7-1.0-1.4,0.001,56,0.901225464185178,0.7267445718461738,0.6598836046968335,0.0471197749824569,0.07140619140568716,1,-0.0012811463284978244
0.7,0.8,1.252996408614167,0.7-1.0-1.4,0.005,21,0.9072647504532618,0.8591783977861713,0.7643199550494337,0.26658507406591536,0.34878727462855985,1,-0.003040104110108934
0.7,0.8,1.252996408614167,0.7-1.0-1.4,0.01,58,0.8376578947048373,0.6226030355445094,0.43145683120027783,0.29999999999999993,0.6953186931017509,1,-0.01643893733997258
0.7,0.8,1.252996408614167,0.7-1.4-2.6,0.0001,93,0.9416436326324896,0.7288633789698136,0.5764444963222415,0.0010371688802478518,0.0017992519433615308,1,-0.00014303025548636735
0.7,0.8,1.252996408614167,0.7-1.4-2.6,0.001,96,0.9602258001306472,0.8382484344207,0.6800822292621331,0.012376109019714865,0.01819795972781488,1,-0.0008164478155995936
0.7,0.8,1.252996408614167,0.7-1.4-2.6,0.005,88,0.9960901387279815,0.7884667077312425,0.6200617575261522,0.05529404766916701,0.08917506522216843,1,-0.005406820301199409
0.7,0.8,1.252996408614167,0.7-1.4-2.6,0.01,49,0.99434604346528,0.8192888762457367,0.6770624779412354,0.11972191530394438,0.17682550607144332,1,-0.008849429671337818
0.7,0.8,1.252996408614167,0.7-1.9-2.6,0.0001,44,0.9776799807553891,0.9034988498889054,0.7245034141911174,0.001948503511448374,0.002689433166610829,1,-4.145359585166857e-05
0.7,0.8,1.252996408614167,0.7-1.9-2.6,0.001,121,0.9084267670726661,0.831273312712711,0.7116035156740301,0.019114500442628857,0.02686116639618288,1,-0.0007206367313902077
0.7,0.8,1.252996408614167,0.7-1.9-2.6,0.005,125,0.9801893927305995,0.8304365350646122,0.7314371240410533,0.0982351773287522,0.13430433608021045,1,-0.003521827215073263
0.7,0.8,1.252996408614167,0.7-1.9-2.6,0.01,103,0.973469457823729,0.8817243772011396,0.7828975209181083,0.20906092012519362,0.26703484752388373,1,-0.004602833297349965
0.7,0.8,1.252996408614167,1.0-1.4-1.9,0.0001,78,0.8813152589960864,0.8049881934855239,0.7178295632094973,0.005449195187793632,0.007591210319382309,1,-0.00010259840666685207
0.7,0.8,1.252996408614167,1.0-1.4-1.9,0.001,31,0.9759188330119202,0.7351568648314684,0.6685689190321119,0.05043561433321886,0.0754381678499721,1,-0.0013906577976756746
0.7,0.8,1.252996408614167,1.0-1.4-1.9,0.005,45,0.7979808110501009,0.6522739260220467,0.6106291521830182,0.22810332969584124,0.37355460164383697,1,-0.008849569358544768
0.7,0.8,1.252996408614167,1.0-1.4-1.9,0.01,112,0.8826889863466505,0.8496597240269774,0.4103428364626909,0.29999999999999993,0.7310959844848577,1,-0.006295264940076879
0.7,1.5,1.019803902718557,0.7-1.0-1.4,0.0001,40,0.9592462906388776,0.7208606373186754,0.5848629930713514,0.006108879266139233,0.010444974871908113,1,-0.00023655292851370538
0.7,1.5,1.019803902718557,0.7-1.0-1.4,0.001,101,0.9389601657500041,0.7317024583667531,0.6132591601604236,0.06672263105010634,0.10880005613393895,1,-0.0020923232494081496
0.7,1.5,1.019803902718557,0.7-1.0-1.4,0.005,37,0.9869387360497875,0.6912295347270018,0.5891803719755442,0.29999999999999993,0.5091819318319932,1,-0.01210939912297809
0.7,1.5,1.019803902718557,0.7-1.0-1.4,0.01,30,0.9228367256322432,0.7022880163595051,0.3019054529252245,0.29999999999999993,0.9936885773119952,1,-0.022000709035963933
0.7,1.5,1.019803902718557,0.7-1.4-2.6,0.0001,85,0.947922578368681,0.8146633419562335,0.6539986214642559,0.0016669671005727915,0.002548884731347861,1,-0.000169462690663698
0.7,1.5,1.019803902718557,0.7-1.4-2.6,0.001,115,0.9991618714277418,0.8859688859873003,0.7319154522664167,0.018553202851763095,0.02534883338548472,1,-0.001035980581428191
0.7,1.5,1.019803902718557,0.7-1.4-2.6,0.005,12,0.9866140489343068,0.7376708045641127,0.5792753322054717,0.08082733011747201,0.13953180055111025,1,-0.009806877790645548
0.7,1.5,1.019803902718557,0.7-1.4-2.6,0.01,75,0.9680196982224851,0.7911482220321201,0.5301295319517898,0.13322578209254043,0.2513079805270234,1,-0.01661996378390103
0.7,1.5,1.019803902718557,0.7-1.9-2.6,0.0001,115,0.9823690560489923,0.8278076322739542,0.7025330813199265,0.002474510896536275,0.0035222695732521777,1,-0.0001184746541108534
0.7,1.5,1.019803902718557,0.7-1.9-2.6,0.001,63,0.9709879082379712,0.8134808382495402,0.6739033986063772,0.023707249428843946,0.03517900262540626,1,-0.00127883042501142
0.7,1.5,1.019803902718557,0.7-1.9-2.6,0.005,127,0.874029940747151,0.8037450050703521,0.690930317045031,0.12044726811400319,0.17432621661346653,1,-0.006523819525852969
0.7,1.5,1.019803902718557,0.7-1.9-2.6,0.01,76,0.948715239785626,0.8122684728346105,0.6368758283418553,0.22212127392995157,0.34876700299375113,1,-0.011631394785122783
0.7,1.5,1.019803902718557,1.0-1.4-1.9,0.0001,112,0.8600350673911648,0.6806459101118177,0.6195611206682651,0.00647149190936025,0.010445284078478055,1,-0.00028685879587953477
0.7,1.5,1.019803902718557,1.0-1.4-1.9,0.001,71,0.8905886761872754,0.7582846050977265,0.6973370859091035,0.07237208370534054,0.10378350035835338,1,-0.002144431428567903
0.7,1.5,1.019803902718557,1.0-1.4-1.9,0.005,112,0.9443285271801701,0.7845040290582208,0.5986399036685935,0.29999999999999993,0.5011359886996101,1,-0.008942019237317099
0.7,1.5,1.019803902718557,1.0-1.4-1.9,0.01,94,0.9132188328042979,0.7639993435629697,0.2992642339268397,0.29999999999999993,1.0024585833846757,1,-0.017482621101270523
0.7,1.5,1.252996408614167,0.7-1.0-1.4,0.0001,66,0.9945492280257597,0.7426510330050856,0.6646289942391519,0.006974042042383832,0.010493135422669176,1,-0.0001762746843140833
0.7,1.5,1.252996408614167,0.7-1.0-1.4,0.001,46,0.9184586289255239,0.6658377222979254,0.6022153963996757,0.06283778701126697,0.10434437144407224,1,-0.0022792627512669824
0.7,1.5,1.252996408614167,0.7-1.0-1.4,0.005,64,0.9281062237931206,0.8228533837815942,0.6018293536004017,0.29999999999999993,0.4984801725028383,1,-0.005521778165923526
0.7,1.5,1.252996408614167,0.7-1.0-1.4,0.01,45,0.9826717867062871,0.754369375712787,0.3012957533391233,0.29999999999999993,0.9956993972707444,1,-0.014060261847361179
0.7,1.5,1.252996408614167,0.7-1.4-2.6,0.0001,5,0.9938319443384636,0.7753633810612319,0.6377489432429168,0.0016221548064094815,0.0025435632996284045,1,-0.0001679770082034216
0.7,1.5,1.252996408614167,0.7-1.4-2.6,0.001,28,0.9781882543788816,0.789531685521315,0.6437695710681468,0.016695928939225446,0.02593463513897286,1,-0.0014990149698490126
0.7,1.5,1.252996408614167,0.7-1.4-2.6,0.005,121,0.9886650454994176,0.7832414499487823,0.6280146939021818,0.08775774942623671,0.13973836962468536,1,-0.006070502819421682
0.7,1.5,1.252996408614167,0.7-1.4-2.6,0.01,41,0.9673491087046596,0.7773202480799976,0.5643003232631967,0.14381917363552932,0.25486282340556143,1,-0.014831300797251645
0.7,1.5,1.252996408614167,0.7-1.9-2.6,0.0001,21,0.8773574196233629,0.83458271914516,0.7124086944654575,0.00250559549931495,0.0035170759688650014,1,-9.297090245686694e-05
0.7,1.5,1.252996408614167,0.7-1.9-2.6,0.001,60,0.9645289708537567,0.8176138570424862,0.7018673631739476,0.024638933390815798,0.0351048284670125,1,-0.0010177236646811243
0.7,1.5,1.252996408614167,0.7-1.9-2.6,0.005,72,0.9890063539922204,0.9258133123239674,0.7933432179518483,0.13767849693649592,0.17354216160306582,1,-0.0019053785518054651
0.7,1.5,1.252996408614167,0.7-1.9-2.6,0.01,18,0.8806523537039688,0.7570585508047554,0.6076205263266168,0.2143608114889502,0.3527873108317673,1,-0.012615922437456767
0.7,1.5,1.252996408614167,1.0-1.4-1.9,0.0001,92,0.9935332856628145,0.7081727454964915,0.5995501553253851,0.006287407269519596,0.01048687455698735,1,-0.0002122771438820602
0.7,1.5,1.252996408614167,1.0-1.4-1.9,0.001,92,0.9418730294032948,0.7272045283719449,0.6476113557521885,0.06744813813984352,0.10414909735716996,1,-0.0019689046914560734
0.7,1.5,1.252996408614167,1.0-1.4-1.9,0.005,124,0.9640099751896942,0.6894634039019313,0.5503350797990144,0.2875022334139429,0.5224130606374218,1,-0.010461160115884344
0.7,1.5,1.252996408614167,1.0-1.4-1.9,0.01,124,0.9582487294134684,0.5925705580808809,0.29709121454960014,0.29999999999999993,1.0097908834322469,1,-0.026861993733051474
0.9,0.3,1.019803902718557,0.7-1.0-1.4,0.0001,103,0.9187615905615231,0.7875590157875423,0.6626038478503671,0.00253806569380699,0.00383044212924666,1,-8.17765753860913e-05
0.9,0.3,1.019803902718557,0.7-1.0-1.4,0.001,50,0.9519737899302764,0.7008496588854013,0.5774495005032595,0.02234745262285298,0.038700271804507066,1,-0.0011312602313651022
0.9,0.3,1.019803902718557,0.7-1.0-1.4,0.005,15,0.9307698339737119,0.7681532251443379,0.5454993905457685,0.10416954483898766,0.19096179875612093,1,-0.0042928026651209965
0.9,0.3,1.019803902718557,0.7-1.0-1.4,0.01,6,0.9533139050086623,0.7874666506461809,0.6530127728571353,0.2481824941491142,0.3800576412360789,1,-0.0076071297546658305
0.9,0.3,1.019803902718557,0.7-1.4-2.6,0.0001,11,0.9618084604123772,0.896688554365023,0.5562832855903861,0.0005942246252742533,0.0010682050686523863,1,-5.1290295135769074e-05
0.9,0.3,1.019803902718557,0.7-1.4-2.6,0.001,32,0.9842342123701369,0.822408973626431,0.5935986819072053,0.006333481709453026,0.01066963573622475,1,-0.0008814173119685619
0.9,0.3,1.019803902718557,0.7-1.4-2.6,0.005,21,0.8968213177223923,0.6579329044577291,0.4757764513772168,0.025438067550794807,0.053466428355501715,1,-0.008433670581269887
0.9,0.3,1.019803902718557,0.7-1.4-2.6,0.01,15,0.9578259011744966,0.8107319883868521,0.5619725824496689,0.0634774358998128,0.11295468476969328,1,-0.007662144617067143
0.9,0.3,1.019803902718557,0.7-1.9-2.6,0.0001,70,0.9640779343406499,0.8356257743334226,0.6422549507522213,0.001141727839058082,0.0017776863186821194,1,-7.691570000021702e-05
0.9,0.3,1.019803902718557,0.7-1.9-2.6,0.001,123,0.9197711147792895,0.8008909005667367,0.6087740661664096,0.010821851673063265,0.01777646630253315,1,-0.0009278996289917392
0.9,0.3,1.019803902718557,0.7-1.9-2.6,0.005,41,0.9522059579126706,0.831371812732524,0.6423848551203412,0.058575426350762294,0.09118432024644957,1,-0.0035554475975790485
0.9,0.3,1.019803902718557,0.7-1.9-2.6,0.01,91,0.9709456236689502,0.7254585927709619,0.5753934279892436,0.10214287033377356,0.1775183124540015,1,-0.012430054212065729
0.9,0.3,1.019803902718557,1.0-1.4-1.9,0.0001,119,0.9570558101884568,0.8856288727721683,0.7179241216630692,0.003114900864784609,0.004338760560891797,1,-5.6812992194835404e-05
0.9,0.3,1.019803902718557,1.0-1.4-1.9,0.001,97,0.9006822177069989,0.8377520777025409,0.6412846276913682,0.027784155398512977,0.04332577797558667,1,-0.0007985292053424931
0.9,0.3,1.019803902718557,1.0-1.4-1.9,0.005,93,0.965117009512243,0.6480671305889519,0.5632114075120763,0.12142788541677874,0.21559912281104693,1,-0.008542216640079887
0.9,0.3,1.019803902718557,1.0-1.4-1.9,0.01,28,0.9422501178645933,0.8522652705619065,0.5523665227488798,0.2393369020253885,0.43329364139288595,1,-0.006189555875802354
0.9,0.3,1.252996408614167,0.7-1.0-1.4,0.0001,29,0.9676496307269767,0.754443556420923,0.6296736389873299,0.0024084572517496516,0.0038249294596849302,1,-7.715987461171116e-05
0.9,0.3,1.252996408614167,0.7-1.0-1.4,0.001,106,0.9433676940396202,0.7544295043397318,0.6022170763976273,0.023333991378240326,0.03874681122930087,1,-0.0007500883654514624
0.9,0.3,1.252996408614167,0.7-1.0-1.4,0.005,42,0.9647263998272843,0.799875308155266,0.6685485510501399,0.12651288643946856,0.1892351516441778,1,-0.0030322427931528066
0.9,0.3,1.252996408614167,0.7-1.0-1.4,0.01,19,0.9419491953950853,0.6920382234474975,0.6044713156282644,0.23033943917434951,0.3810593376708761,1,-0.009230173805992628
0.9,0.3,1.252996408614167,0.7-1.4-2.6,0.0001,2,0.9540743301727224,0.7908934496723101,0.5474100333131912,0.0005847494919178908,0.0010682111330307614,1,-8.466376915210514e-05
0.9,0.3,1.252996408614167,0.7-1.4-2.6,0.001,81,0.9089621995994668,0.8630102251106401,0.6283110537751058,0.006701065977995246,0.0106652046589551,1,-0.0005527189294394085
0.9,0.3,1.252996408614167,0.7-1.4-2.6,0.005,44,0.8364410674283356,0.767828670782096,0.5451225642485447,0.02905670961890816,0.05330307627049532,1,-0.004627427486200491
0.9,0.3,1.252996408614167,0.7-1.4-2.6,0.01,32,0.9601213698629371,0.7755581985796756,0.5477035964465468,0.061863150185081484,0.1129500528870802,1,-0.007749360932911842
0.9,0.3,1.252996408614167,0.7-1.9-2.6,0.0001,68,0.9636060016470869,0.8616363689953975,0.6437125458408045,0.001144911418123451,0.0017786066552858474,1,-5.259142478324715e-05
0.9,0.3,1.252996408614167,0.7-1.9-2.6,0.001,27,0.9871773178095694,0.8065918889240506,0.6330628714577269,0.01125252290839851,0.017774732045946408,1,-0.0007339452690885975
0.9,0.3,1.252996408614167,0.7-1.9-2.6,0.005,46,0.9500629876475288,0.8735211759360731,0.683733153146679,0.060625180980059645,0.08866789726525653,1,-0.0023299344721142874
0.9,0.3,1.252996408614167,0.7-1.9-2.6,0.01,121,0.9614236181127865,0.8820484985556087,0.6218719921348717,0.1103740998998547,0.1774868482514272,1,-0.004112922423510135
0.9,0.3,1.252996408614167,1.0-1.4-1.9,0.0001,83,0.9697789821867583,0.8550499370695777,0.7277575324394913,0.003157649501918103,0.0043388757397446005,1,-5.862223882691412e-05
0.9,0.3,1.252996408614167,1.0-1.4-1.9,0.001,113,0.8603298001198249,0.7277696864212938,0.594754317173132,0.025800683432316673,0.04338040546716391,1,-0.001095338416020505
0.9,0.3,1.252996408614167,1.0-1.4-1.9,0.005,52,0.9877125520538752,0.8482675648340069,0.6573260089248179,0.14124266464514235,0.2148746021417465,1,-0.002905438507198127
0.9,0.3,1.252996408614167,1.0-1.4-1.9,0.01,27,0.9458621308639217,0.6487988359400104,0.5753924582709162,0.24932737824710782,0.433317077176071,1,-0.01359551949483603
0.9,0.8,1.019803902718557,0.7-1.0-1.4,0.0001,46,0.979816859318767,0.7536320734849126,0.592238491378231,0.0030427953348409753,0.005137787190697311,1,-0.00012771996585341264
0.9,0.8,1.019803902718557,0.7-1.0-1.4,0.001,78,0.9593224718741987,0.8322457164443264,0.663212181420603,0.033974420675713435,0.05122707577979056,1,-0.0008605827207731906
0.9,0.8,1.019803902718557,0.7-1.0-1.4,0.005,48,0.9663822153801763,0.7958624883699802,0.5346395217363676,0.13595967697056033,0.2543015834837636,1,-0.004935090660921182
0.9,0.8,1.019803902718557,0.7-1.0-1.4,0.01,88,0.9897423884011063,0.693002302503412,0.5596999997974048,0.2904974232369567,0.5190234471004259,1,-0.014718239189694983
0.9,0.8,1.019803902718557,0.7-1.4-2.6,0.0001,45,0.98290040132913,0.8606393124604154,0.542827342194787,0.0007124423531876811,0.0013124658575728667,1,-8.530313160162023e-05
0.9,0.8,1.019803902718557,0.7-1.4-2.6,0.001,46,0.9589399359631038,0.7335265566803684,0.5340828883955506,0.007003802833560391,0.013113700112356451,1,-0.0016259277929350007
0.9,0.8,1.019803902718557,0.7-1.4-2.6,0.005,62,0.9777088751968736,0.8607281561912544,0.584166385432831,0.03812135528796723,0.06525770095402131,1,-0.004108421837270761
0.9,0.8,1.019803902718557,0.7-1.4-2.6,0.01,88,0.9939198345683907,0.7331796720911771,0.5279455618068899,0.0689142092434849,0.1305327939638824,1,-0.01572179651807587
0.9,0.8,1.019803902718557,0.7-1.9-2.6,0.0001,45,0.9411370022543645,0.8555367405645733,0.6701692500848015,0.0013545104937295882,0.0020211468872351154,1,-7.662777678732854e-05
0.9,0.8,1.019803902718557,0.7-1.9-2.6,0.001,8,0.8912062806932491,0.8067964890781023,0.6300720539745642,0.01280873926280035,0.02032900710641173,1,-0.0010076932958297709
0.9,0.8,1.019803902718557,0.7-1.9-2.6,0.005,82,0.989006265189697,0.8299548661727572,0.6074185824125811,0.06341995184702665,0.10440897543030628,1,-0.003999738222191605
0.9,0.8,1.019803902718557,0.7-1.9-2.6,0.01,102,0.9987292104724342,0.8824553394216651,0.7139993143342833,0.14261893117527513,0.1997465940261438,1,-0.005769927057009426
0.9,0.8,1.019803902718557,1.0-1.4-1.9,0.0001,73,0.9171060795318915,0.8242796912319086,0.7031253897508677,0.003719354477289216,0.00528974565775112,1,-0.00010645371418144191
0.9,0.8,1.019803902718557,1.0-1.4-1.9,0.001,58,0.9671899663248837,0.8156372050060758,0.6897561456241244,0.03640824337198889,0.052784224690082274,1,-0.0011077093393904221
0.9,0.8,1.019803902718557,1.0-1.4-1.9,0.005,53,0.8801843575200469,0.6749082851448733,0.5131479769785323,0.13528038502263406,0.26362840952658295,1,-0.009527212028451311
0.9,0.8,1.019803902718557,1.0-1.4-1.9,0.01,61,0.7726012328274522,0.6582343525531705,0.5804827295519428,0.30311313399233775,0.5221742500871674,1,-0.019424185589386772
0.9,0.8,1.252996408614167,0.7-1.0-1.4,0.0001,79,0.8907967420898819,0.8188701959397482,0.688095259151644,0.0035429685038251835,0.005148950609241701,1,-7.602070773443691e-05
0.9,0.8,1.252996408614167,0.7-1.0-1.4,0.001,83,0.9882610878553374,0.8711599553826191,0.6633563346818088,0.03398468347113537,0.05123141469273336,1,-0.0005355558935074408
0.9,0.8,1.252996408614167,0.7-1.0-1.4,0.005,103,0.9854858217067822,0.9236537167374766,0.8020729175872569,0.2012439461166654,0.250904801426327,1,-0.0014799724092112339
0.9,0.8,1.252996408614167,0.7-1.0-1.4,0.01,80,0.9246968605787149,0.7309429859754625,0.6129239045260594,0.31354904956824603,0.5115627686453124,1,-0.010465551470815439
0.9,0.8,1.252996408614167,0.7-1.4-2.6,0.0001,89,0.9501847264684471,0.8094916250654008,0.5755434796151483,0.0007553951634691192,0.001312490177065742,1,-9.493769192281702e-05
0.9,0.8,1.252996408614167,0.7-1.4-2.6,0.001,41,0.9763523926139928,0.7897206658595143,0.5127099532163675,0.006779280650062058,0.013222447911404504,1,-0.0010281281697117018
0.9,0.8,1.252996408614167,0.7-1.4-2.6,0.005,50,0.8536401894156809,0.7532750450731543,0.5231668267259022,0.034240887213218385,0.06544927060361548,1,-0.006028279552840982
0.9,0.8,1.252996408614167,0.7-1.4-2.6,0.01,96,0.9270841535900605,0.7494570882430274,0.5039670033143491,0.06608992769452005,0.13113939456329146,1,-0.011954205740307824
0.9,0.8,1.252996408614167,0.7-1.9-2.6,0.0001,12,0.9984113660595981,0.9260235588371168,0.7257195862031921,0.0014657373549198383,0.0020197020760983715,1,-3.1991611006057096e-05
0.9,0.8,1.252996408614167,0.7-1.9-2.6,0.001,119,0.9924638443985723,0.8584140087783693,0.6356579163599008,0.012918935958805444,0.02032372385572702,1,-0.0005954109341988847
0.9,0.8,1.252996408614167,0.7-1.9-2.6,0.005,12,0.9791287257367436,0.8228605584217631,0.6496554418780117,0.06555914784912598,0.10091372075574219,1,-0.0037286372112134043
0.9,0.8,1.252996408614167,0.7-1.9-2.6,0.01,101,0.9474598922940395,0.7471947374616944,0.5974938194730226,0.12054268422543835,0.20174716506984883,1,-0.010486321581935874
0.9,0.8,1.252996408614167,1.0-1.4-1.9,0.0001,34,0.9166387029699986,0.7308092968936755,0.6243492749830183,0.0033028143247066932,0.005290010667180684,1,-0.00013275321647755734
0.9,0.8,1.252996408614167,1.0-1.4-1.9,0.001,116,0.9417234930752387,0.8070578171161907,0.6899013547813372,0.03638104705250955,0.05273369417290164,1,-0.0009437077502850218
0.9,0.8,1.252996408614167,1.0-1.4-1.9,0.005,86,0.8716965400197101,0.7587114782741309,0.6658581884079735,0.17350713006435403,0.260576700992743,1,-0.005725414062274149
0.9,0.8,1.252996408614167,1.0-1.4-1.9,0.01,98,0.895480102138501,0.7315732914815802,0.64768367251611,0.337431125259536,0.5209813672601774,1,-0.012321377871229458
0.9,1.5,1.019803902718557,0.7-1.0-1.4,0.0001,40,0.923241464096759,0.8009370651004362,0.6543969882443372,0.00505966414502812,0.007731796196988233,1,-0.00015362448002870796
0.9,1.5,1.019803902718557,0.7-1.0-1.4,0.001,120,0.9528649103737127,0.9172468993527773,0.6710005161398546,0.05337328581354084,0.07954283868600842,1,-0.000484962923737735
0.9,1.5,1.019803902718557,0.7-1.0-1.4,0.005,105,0.9449423962350734,0.7530232271764998,0.5893438796993414,0.22533368459025938,0.38234669494695556,1,-0.008940454075388873
0.9,1.5,1.019803902718557,0.7-1.0-1.4,0.01,59,0.9448940344975886,0.7516254073620909,0.64049533879506,0.4771360636390455,0.7449485339528992,1,-0.016818830594884496
0.9,1.5,1.019803902718557,0.7-1.4-2.6,0.0001,57,0.9851776442900668,0.7209866179908879,0.5235630938543755,0.0009666077632574099,0.0018462106565637025,1,-0.00023963330650797184
0.9,1.5,1.019803902718557,0.7-1.4-2.6,0.001,80,0.9437571656103622,0.8421684373912458,0.558232247651717,0.01042025034698768,0.018666514503276978,1,-0.001297721287115649
0.9,1.5,1.019803902718557,0.7-1.4-2.6,0.005,12,0.96995117201894,0.717265874421947,0.5062778161459679,0.049390508135911726,0.09755613728426067,1,-0.010865256600302554
0.9,1.5,1.019803902718557,0.7-1.4-2.6,0.01,93,0.7886213175576983,0.6758679676195523,0.48722688461905994,0.08907718843761347,0.18282486301481246,1,-0.0266020522412077
0.9,1.5,1.019803902718557,0.7-1.9-2.6,0.0001,101,0.9990527750072971,0.8905113724497112,0.6915366975010869,0.001755025456986914,0.0025378630856884576,1,-7.271891277482658e-05
0.9,1.5,1.019803902718557,0.7-1.9-2.6,0.001,67,0.9955036506575063,0.7907516431137822,0.6130937229194697,0.015660775725336973,0.025543852660507547,1,-0.0013634396805321863
0.9,1.5,1.019803902718557,0.7-1.9-2.6,0.005,96,0.983925423344795,0.827193098232832,0.5929898579396781,0.07843723979603967,0.132274167501898,1,-0.004887041371974467
0.9,1.5,1.019803902718557,0.7-1.9-2.6,0.01,53,0.9652763190251832,0.8770529973684904,0.6737640376852573,0.16904897656058915,0.2509023443004817,1,-0.0074221915983381445
0.9,1.5,1.019803902718557,1.0-1.4-1.9,0.0001,41,0.993090287649505,0.8229081491156418,0.6712344472933832,0.004862438920645085,0.007244024707390813,1,-0.0001468744144310256
0.9,1.5,1.019803902718557,1.0-1.4-1.9,0.001,80,0.9194560585951403,0.7922783772800527,0.6618203595463983,0.04922939144798888,0.07438482473058092,1,-0.0016044439785885892
0.9,1.5,1.019803902718557,1.0-1.4-1.9,0.005,100,0.9223477775876386,0.8429639323193817,0.7289384170415377,0.2576243830286331,0.35342407123255337,1,-0.0060759248437229005
0.9,1.5,1.019803902718557,1.0-1.4-1.9,0.01,15,0.8983272598057015,0.6097333900197666,0.5410106086593306,0.3846729660659549,0.7110266599377906,1,-0.03015968540204822
0.9,1.5,1.252996408614167,0.7-1.0-1.4,0.0001,118,0.9883089725706501,0.7931324558938789,0.6583151671541322,0.005072455307526869,0.007705208022860649,1,-0.000130895344459021
0.9,1.5,1.252996408614167,0.7-1.0-1.4,0.001,38,0.9271032159136581,0.740325274238988,0.5592095392871148,0.0430670356637165,0.07701412911986218,1,-0.001622377712972062
0.9,1.5,1.252996408614167,0.7-1.0-1.4,0.005,64,0.879370747692751,0.6926234718351626,0.5377005873667106,0.2051257629280372,0.3814869608616252,1,-0.009168947585117083
0.9,1.5,1.252996408614167,0.7-1.0-1.4,0.01,60,0.8930967690198578,0.7275492941464079,0.6283132638028829,0.4666185012349162,0.7426526354237617,1,-0.015197577105918382
0.9,1.5,1.252996408614167,0.7-1.4-2.6,0.0001,5,0.9682768651568301,0.8452535949755831,0.6091681718278882,0.0011232295923947477,0.001843874391901257,1,-0.00010831836105829561
0.9,1.5,1.252996408614167,0.7-1.4-2.6,0.001,83,0.9575820023824853,0.657893414343076,0.45912648659621935,0.008460626716532693,0.018427659835650968,1,-0.002385105112173277
0.9,1.5,1.252996408614167,0.7-1.4-2.6,0.005,0,0.8785212009956302,0.824330461575387,0.5394737229082757,0.049393649539069995,0.09155895355345821,1,-0.005877606592979399
0.9,1.5,1.252996408614167,0.7-1.4-2.6,0.01,33,0.8524402909317681,0.7352643107629795,0.48152186869809366,0.09999999999999998,0.20767488768552347,1,-0.013838383372673693
0.9,1.5,1.252996408614167,0.7-1.9-2.6,0.0001,8,0.934115572495401,0.7870856823381222,0.6132741122010421,0.0015561733449430681,0.0025374841591763245,1,-0.00011543935837071337
0.9,1.5,1.252996408614167,0.7-1.9-2.6,0.001,45,0.8769268319141922,0.8505611950572348,0.6547857710863176,0.016582737624048494,0.02532543979466295,1,-0.0008061947944249899
0.9,1.5,1.252996408614167,0.7-1.9-2.6,0.005,96,0.9895195507450664,0.904001035921201,0.6930354807743165,0.0921160178404532,0.13291674148852173,1,-0.001761145633403724
0.9,1.5,1.252996408614167,0.7-1.9-2.6,0.01,98,0.9577927334565726,0.7648939394670374,0.6131978707086171,0.1556309455076189,0.2538021623065494,1,-0.01216672329322134
0.9,1.5,1.252996408614167,1.0-1.4-1.9,0.0001,24,0.8482631897923896,0.6778624410277587,0.5494517107165879,0.003991361086263967,0.007264261823952617,1,-0.0002169879622585758
0.9,1.5,1.252996408614167,1.0-1.4-1.9,0.001,33,0.9954210448656683,0.8627064123696416,0.7401526558219423,0.05333421778777836,0.0720584022339966,1,-0.0009155873364002382
0.9,1.5,1.252996408614167,1.0-1.4-1.9,0.005,26,0.8400251468753561,0.7151218157144429,0.6329097129127597,0.22555696062245256,0.3563809434751768,1,-0.009207925629127301
0.9,1.5,1.252996408614167,1.0-1.4-1.9,0.01,80,0.8819726983091991,0.5667149134456214,0.5127060262013421,0.36894511551690823,0.7196036259812201,1,-0.02740914935836749
0.97,0.3,1.019803902718557,0.7-1.0-1.4,0.0001,104,0.8525979673045955,0.7058118581702293,0.579655718029583,0.0020114277113134627,0.0034700385914433578,1,-0.00010974967022997061
0.97,0.3,1.019803902718557,0.7-1.0-1.4,0.001,37,0.9757210310324927,0.7487036328078343,0.6069648312845768,0.021304674110870003,0.03510034356649778,1,-0.0009147619323760675
0.97,0.3,1.019803902718557,0.7-1.0-1.4,0.005,34,0.9219219282368313,0.7320628455558436,0.6104134779272034,0.10564800807353114,0.17307613919712714,1,-0.0048718544110145385
0.97,0.3,1.019803902718557,0.7-1.0-1.4,0.01,40,0.9039455374393088,0.793746491115384,0.6400380137602798,0.21897266434200002,0.342124467038319,1,-0.007183275158740048
0.97,0.3,1.019803902718557,0.7-1.4-2.6,0.0001,62,0.9819395999554149,0.8080745981502128,0.5548543603599301,0.0005514838407361111,0.000993925397609505,1,-9.610105106830163e-05
0.97,0.3,1.019803902718557,0.7-1.4-2.6,0.001,77,0.9842487502957457,0.8312679666785003,0.5765513099651444,0.005760646080698373,0.009991558394077078,1,-0.0008291452920222448
0.97,0.3,1.019803902718557,0.7-1.4-2.6,0.005,101,0.9618520166878868,0.7691231682641545,0.5214656084327537,0.025893806567473643,0.04965582801384842,1,-0.005697329046518738
